frame,landmark_index,x,y,z,visibility
0,0,0.462934285402298,0.5492507815361023,-0.08795793354511261,0.9983918070793152
0,1,0.454534649848938,0.529997706413269,-0.07962309569120407,0.9986830353736877
0,2,0.45442306995391846,0.529742956161499,-0.07971514016389847,0.9986891746520996
0,3,0.4542063772678375,0.5294894576072693,-0.07982471585273743,0.9990273714065552
0,4,0.4510064125061035,0.5326845645904541,-0.10407762974500656,0.9983100295066833
0,5,0.44787630438804626,0.5339332222938538,-0.10415687412023544,0.9980522394180298
0,6,0.4444909691810608,0.53559809923172,-0.10423893481492996,0.9985372424125671
0,7,0.44154632091522217,0.5436854362487793,-0.009134801104664803,0.9990699887275696
0,8,0.4301411211490631,0.5529390573501587,-0.1607242375612259,0.9982739090919495
0,9,0.4631970226764679,0.5717925429344177,-0.06818996369838715,0.9986063838005066
0,10,0.45819488167762756,0.5752878785133362,-0.1038266196846962,0.9980757832527161
0,11,0.41831013560295105,0.6637678742408752,0.09175602346658707,0.9995418190956116
0,12,0.4218163788318634,0.6712154746055603,-0.243578240275383,0.998957633972168
0,13,0.4318082630634308,0.8190777897834778,0.1061263233423233,0.9003483057022095
0,14,0.45817846059799194,0.8208998441696167,-0.302569180727005,0.17945051193237305
0,15,0.4882665276527405,0.9230276942253113,0.02759043499827385,0.8944408893585205
0,16,0.5550714135169983,0.8744484782218933,-0.27475982904434204,0.19347460567951202
0,17,0.4993574917316437,0.943355917930603,0.02576955407857895,0.8855133056640625
0,18,0.5694064497947693,0.9020151495933533,-0.31318044662475586,0.18875715136528015
0,19,0.504587709903717,0.9413167834281921,-0.003334483364596963,0.8840676546096802
0,20,0.5755800604820251,0.8960599303245544,-0.2921627163887024,0.18683481216430664
0,21,0.4987007677555084,0.9357188940048218,0.011470622383058071,0.8722941875457764
0,22,0.5697908997535706,0.8877894878387451,-0.2672005891799927,0.1832110583782196
0,23,0.4162987172603607,0.8835166096687317,0.10069403797388077,0.9914529919624329
0,24,0.42250940203666687,0.8912688493728638,-0.1006130501627922,0.9893017411231995
0,25,0.45470383763313293,0.8764682412147522,0.18753482401371002,0.33879759907722473
0,26,0.4929574728012085,0.8548141121864319,-0.09999597817659378,0.0971585065126419
0,27,0.47811582684516907,1.0032496452331543,0.29903680086135864,0.17070011794567108
0,28,0.5105189085006714,1.0189350843429565,0.03776738792657852,0.0410890132188797
0,29,0.4756443202495575,1.0320526361465454,0.3073062598705292,0.4255164861679077
0,30,0.49757352471351624,1.0553860664367676,0.05040834844112396,0.0833783820271492
0,31,0.5125721096992493,1.0036897659301758,0.29235586524009705,0.1935083419084549
0,32,0.5654646158218384,1.0232778787612915,0.01654348336160183,0.05198459327220917
1,0,0.47018757462501526,0.5630044937133789,-0.06130452826619148,0.998475193977356
1,1,0.46117573976516724,0.5434941053390503,-0.04141761362552643,0.9987555742263794
1,2,0.4605427384376526,0.5430619120597839,-0.04153890162706375,0.9987592697143555
1,3,0.459783673286438,0.5425775647163391,-0.0416729599237442,0.9990845322608948
1,4,0.4586995244026184,0.545951783657074,-0.08576572686433792,0.9984073638916016
1,5,0.45605751872062683,0.5470712780952454,-0.08580801635980606,0.9981608390808105
1,6,0.4529319107532501,0.5484123229980469,-0.08588768541812897,0.9986204504966736
1,7,0.4446634352207184,0.5571690797805786,0.029853766784071922,0.999128520488739
1,8,0.4368955194950104,0.5647541880607605,-0.14638051390647888,0.9983888864517212
1,9,0.4691605269908905,0.5842507481575012,-0.028734246268868446,0.9986832737922668
1,10,0.46543169021606445,0.5876246690750122,-0.08196486532688141,0.9982179403305054
1,11,0.41832253336906433,0.6794978380203247,0.13853730261325836,0.9993267059326172
1,12,0.4235944449901581,0.6902869939804077,-0.24036568403244019,0.9989761114120483
1,13,0.4466903507709503,0.8308598399162292,0.15957091748714447,0.8200591802597046
1,14,0.46870848536491394,0.8339360356330872,-0.29586589336395264,0.258606493473053
1,15,0.5110519528388977,0.9454109072685242,0.07698656618595123,0.8150666952133179
1,16,0.5672922134399414,0.8953115344047546,-0.26048344373703003,0.26441529393196106
1,17,0.524868369102478,0.965411365032196,0.07441096007823944,0.8077675700187683
1,18,0.5851298570632935,0.9311237335205078,-0.2986341416835785,0.25507789850234985
1,19,0.5299448370933533,0.963551938533783,0.044495876878499985,0.8066430687904358
1,20,0.5867987871170044,0.922598123550415,-0.2807560861110687,0.25255605578422546
