frame,landmark_index,x,y,z,visibility
0,0,0.0,0.0,0.0,0.0
0,1,0.0,0.0,0.0,0.0
0,2,0.0,0.0,0.0,0.0
0,3,0.0,0.0,0.0,0.0
0,4,0.0,0.0,0.0,0.0
0,5,0.0,0.0,0.0,0.0
0,6,0.0,0.0,0.0,0.0
0,7,0.0,0.0,0.0,0.0
0,8,0.0,0.0,0.0,0.0
0,9,0.0,0.0,0.0,0.0
0,10,0.0,0.0,0.0,0.0
0,11,0.0,0.0,0.0,0.0
0,12,0.0,0.0,0.0,0.0
0,13,0.0,0.0,0.0,0.0
0,14,0.0,0.0,0.0,0.0
0,15,0.0,0.0,0.0,0.0
0,16,0.0,0.0,0.0,0.0
0,17,0.0,0.0,0.0,0.0
0,18,0.0,0.0,0.0,0.0
0,19,0.0,0.0,0.0,0.0
0,20,0.0,0.0,0.0,0.0
0,21,0.0,0.0,0.0,0.0
0,22,0.0,0.0,0.0,0.0
0,23,0.0,0.0,0.0,0.0
0,24,0.0,0.0,0.0,0.0
0,25,0.0,0.0,0.0,0.0
0,26,0.0,0.0,0.0,0.0
0,27,0.0,0.0,0.0,0.0
0,28,0.0,0.0,0.0,0.0
0,29,0.0,0.0,0.0,0.0
0,30,0.0,0.0,0.0,0.0
0,31,0.0,0.0,0.0,0.0
0,32,0.0,0.0,0.0,0.0
1,0,0.6170767545700073,0.27742162346839905,-0.1607065051794052,0.9970536828041077
1,1,0.608657956123352,0.2606622576713562,-0.1490342915058136,0.9956443905830383
1,2,0.6080130934715271,0.2608147859573364,-0.1490756869316101,0.9942553043365479
1,3,0.6073018908500671,0.26092854142189026,-0.14913612604141235,0.9964175224304199
1,4,0.6067984104156494,0.26148203015327454,-0.18623989820480347,0.9964503049850464
1,5,0.6047109961509705,0.2622644603252411,-0.18627241253852844,0.9956215023994446
1,6,0.6023896336555481,0.26318296790122986,-0.186414435505867,0.9971235394477844
1,7,0.5950689911842346,0.2748700976371765,-0.07639777660369873,0.9937744140625
1,8,0.5891039967536926,0.278947114944458,-0.242991104722023,0.9974783658981323
1,9,0.6172033548355103,0.29834845662117004,-0.1280779391527176,0.9979831576347351
1,10,0.614369809627533,0.29817625880241394,-0.17597296833992004,0.9986986517906189
1,11,0.5913906097412109,0.39240923523902893,0.04578649625182152,0.9969121217727661
1,12,0.5715009570121765,0.3880467712879181,-0.3049136698246002,0.9993745684623718
1,13,0.5978374481201172,0.5426623225212097,0.10467406362295151,0.2197033315896988
1,14,0.5842688679695129,0.5498272180557251,-0.3326917588710785,0.977236807346344
1,15,0.6216748952865601,0.6867352724075317,0.054492659866809845,0.14851543307304382
1,16,0.6305555701255798,0.6968420147895813,-0.3115338981151581,0.9444637894630432
1,17,0.6305702924728394,0.7203821539878845,0.04379462078213692,0.1434744894504547
1,18,0.6342175602912903,0.7405519485473633,-0.34556853771209717,0.9089980721473694
1,19,0.6291083693504333,0.7215591073036194,0.019314460456371307,0.14838500320911407
1,20,0.6395667791366577,0.7439279556274414,-0.346625953912735,0.9055865406990051
1,21,0.6247068047523499,0.7104002833366394,0.039849091321229935,0.1617417186498642
1,22,0.6378265619277954,0.7281795144081116,-0.3104405701160431,0.8593546152114868
1,23,0.5878113508224487,0.6740480065345764,0.09501169621944427,0.920417070388794
1,24,0.5794309377670288,0.6727405190467834,-0.09514086693525314,0.9253844022750854
1,25,0.5850765705108643,0.869735836982727,0.162655308842659,0.2405005693435669
1,26,0.5855592489242554,0.886616587638855,-0.03245432674884796,0.6661220192909241
1,27,0.5795279741287231,1.0523664951324463,0.30382028222084045,0.1193598285317421
1,28,0.5676659941673279,1.0707036256790161,0.11739692836999893,0.3258284330368042
1,29,0.5698110461235046,1.080836534500122,0.3126695454120636,0.17426785826683044
1,30,0.5561162829399109,1.1011041402816772,0.12857109308242798,0.3370705842971802
1,31,0.612972617149353,1.0962872505187988,0.24842020869255066,0.13010022044181824
1,32,0.6019619107246399,1.112401008605957,0.0401015430688858,0.28824582695961
2,0,0.6167789697647095,0.27744367718696594,-0.13005918264389038,0.9959895610809326
2,1,0.6081265807151794,0.26066604256629944,-0.11709165573120117,0.9941284656524658
2,2,0.6074362397193909,0.2608134150505066,-0.11713125556707382,0.9920325875282288
2,3,0.6067163348197937,0.26092883944511414,-0.11718558520078659,0.9949366450309753
2,4,0.6062909960746765,0.261461079120636,-0.14946046471595764,0.995126485824585
2,5,0.6042277216911316,0.2621854841709137,-0.14949052035808563,0.9939940571784973
2,6,0.6019724011421204,0.26309674978256226,-0.1496542990207672,0.9961070418357849
2,7,0.595041811466217,0.274869441986084,-0.03557313233613968,0.989764928817749
2,8,0.5885723233222961,0.2789318561553955,-0.17966195940971375,0.9961269497871399
2,9,0.6163265705108643,0.2981622815132141,-0.09430203586816788,0.9969063997268677
2,10,0.6134823560714722,0.2981651723384857,-0.13586387038230896,0.9978305101394653
2,11,0.5915864706039429,0.39240238070487976,0.08886758983135223,0.9965857267379761
2,12,0.5717251896858215,0.38644734025001526,-0.24447278678417206,0.9994044899940491
2,13,0.5978774428367615,0.5428171753883362,0.13985390961170197,0.20119112730026245
