frame,landmark_index,x,y,z,visibility
0,0,0.520560622215271,0.6756477355957031,-0.08450557291507721,0.9914693832397461
0,1,0.5288520455360413,0.6766142249107361,-0.12016422301530838,0.9843436479568481
0,2,0.5328844785690308,0.6754562258720398,-0.12004072219133377,0.98329097032547
0,3,0.5371889472007751,0.6745393872261047,-0.12008697539567947,0.9886179566383362
0,4,0.5170896649360657,0.6772739291191101,-0.11696626245975494,0.9829530715942383
0,5,0.5121912360191345,0.6766371726989746,-0.11695510894060135,0.9802452325820923
0,6,0.5089495182037354,0.6766746640205383,-0.11702757328748703,0.9863578677177429
0,7,0.5442012548446655,0.6577252745628357,-0.22139322757720947,0.9815981388092041
0,8,0.5095570087432861,0.6691554188728333,-0.20473237335681915,0.9807624220848083
0,9,0.5276141166687012,0.6627703905105591,-0.11376640200614929,0.9699777960777283
0,10,0.5129929184913635,0.6608130931854248,-0.10874238610267639,0.9727804064750671
0,11,0.5601388216018677,0.6101297736167908,-0.2080971747636795,0.9955117106437683
0,12,0.4746991693973541,0.6063272356987,-0.1844319850206375,0.9977896213531494
0,13,0.5766505002975464,0.7069865465164185,-0.23871825635433197,0.6176252961158752
0,14,0.4778563976287842,0.625942587852478,-0.15738223493099213,0.6726795434951782
0,15,0.5521563291549683,0.7952993512153625,-0.26981186866760254,0.4832189083099365
0,16,0.5109367370605469,0.7073186039924622,-0.1352473646402359,0.5922237634658813
0,17,0.5502772927284241,0.8452309370040894,-0.2895868718624115,0.43458092212677
0,18,0.5144549012184143,0.7387418150901794,-0.13713021576404572,0.5654711723327637
0,19,0.5366166830062866,0.8525019288063049,-0.2897510528564453,0.4456685185432434
0,20,0.5266132354736328,0.734191358089447,-0.14783240854740143,0.5538450479507446
0,21,0.5305987596511841,0.8358339071273804,-0.272892028093338,0.4300650656223297
0,22,0.5303745269775391,0.719944179058075,-0.1386135071516037,0.5147497653961182
0,23,0.5337055921554565,0.3550499379634857,-0.01410997100174427,0.9837416410446167
0,24,0.4788942039012909,0.3644607663154602,0.013438287191092968,0.9924706816673279
0,25,0.604889452457428,0.5599913001060486,0.13754786550998688,0.24133062362670898
0,26,0.5054915547370911,0.48111528158187866,0.2085014134645462,0.4003303050994873
0,27,0.5293804407119751,0.4409638047218323,0.25926533341407776,0.10463934391736984
0,28,0.532304584980011,0.3837106227874756,0.30007150769233704,0.1388341337442398
0,29,0.5059937834739685,0.4380924105644226,0.283784419298172,0.1489740014076233
0,30,0.5254953503608704,0.3852844834327698,0.3044041693210602,0.19026720523834229
0,31,0.5156006217002869,0.42182886600494385,0.30886510014533997,0.11808694154024124
0,32,0.5367740392684937,0.3568388521671295,0.3392709493637085,0.13272523880004883
1,0,0.5231353044509888,0.6569865345954895,-0.14761945605278015,0.9922612309455872
1,1,0.530962347984314,0.6646047234535217,-0.18350407481193542,0.9858529567718506
1,2,0.5349217653274536,0.6636138558387756,-0.18323056399822235,0.9848837852478027
1,3,0.5390597581863403,0.6626678705215454,-0.18326589465141296,0.9896597862243652
1,4,0.5181701183319092,0.6667561531066895,-0.17663922905921936,0.9845959544181824
1,5,0.5130882859230042,0.6673096418380737,-0.17669111490249634,0.9821553826332092
1,6,0.5087554454803467,0.6681523323059082,-0.17674417793750763,0.9876506924629211
1,7,0.5445638298988342,0.642185628414154,-0.2795044779777527,0.9833490252494812
1,8,0.5006265640258789,0.650209903717041,-0.2456049919128418,0.982602059841156
1,9,0.5288701057434082,0.6393489837646484,-0.17576585710048676,0.9728828072547913
1,10,0.5138114094734192,0.642352283000946,-0.16632293164730072,0.9753949046134949
1,11,0.5816002488136292,0.5966224670410156,-0.2193443477153778,0.9959073066711426
1,12,0.46391618251800537,0.5976762771606445,-0.17783771455287933,0.9979471564292908
1,13,0.5646169185638428,0.6227746605873108,-0.06491214781999588,0.5931061506271362
1,14,0.4605039656162262,0.589582085609436,0.003516808385029435,0.6211172938346863
1,15,0.5587839484214783,0.7306970357894897,0.12384505569934845,0.48308101296424866
1,16,0.4908817708492279,0.7182106971740723,0.22860494256019592,0.5706498622894287
1,17,0.5569220185279846,0.7760691046714783,0.14633522927761078,0.43581971526145935
1,18,0.4935532510280609,0.741649329662323,0.2660512924194336,0.5510488748550415
1,19,0.5468679070472717,0.7819235920906067,0.13523215055465698,0.44656360149383545
1,20,0.5004380345344543,0.7405341267585754,0.2446267157793045,0.5394132137298584
1,21,0.5447856783866882,0.7646631598472595,0.12446213513612747,0.4312351942062378
1,22,0.5017572641372681,0.7348560690879822,0.22809287905693054,0.5036225318908691
1,23,0.5445369482040405,0.3949313163757324,-0.01716267131268978,0.9853350520133972
1,24,0.47902002930641174,0.4133453965187073,0.016669033095240593,0.9931918382644653
1,25,0.5747853517532349,0.6599557399749756,-0.0026789200492203236,0.2858140468597412
1,26,0.5071033239364624,0.6983126401901245,0.12318844348192215,0.3977554142475128
1,27,0.5323755145072937,0.5753711462020874,0.1740034520626068,0.15035848319530487
1,28,0.5246366858482361,0.8628596067428589,0.22601963579654694,0.18650449812412262
1,29,0.5072774291038513,0.5895295143127441,0.19357585906982422,0.18942447006702423
1,30,0.5269169211387634,0.8869643807411194,0.2320728451013565,0.23284541070461273
1,31,0.518060028553009,0.5340585112571716,0.21921610832214355,0.16266852617263794
1,32,0.5307097434997559,0.9074810147285461,0.2222023606300354,0.1792895346879959
2,0,0.5266291499137878,0.6618990898132324,-0.12878291308879852,0.9929355978965759
2,1,0.5342219471931458,0.6679016947746277,-0.15791861712932587,0.9871771335601807
2,2,0.5384781956672668,0.667370617389679,-0.15760791301727295,0.9862771034240723
2,3,0.5429728627204895,0.6674267649650574,-0.15757015347480774,0.9905642867088318
2,4,0.5205181837081909,0.6692285537719727,-0.1537545621395111,0.9860599040985107
