frame,landmark_index,x,y,z,visibility
0,0,0.5223441123962402,0.3977484405040741,-0.17423157393932343,0.9966431260108948
0,1,0.5273900628089905,0.3849686086177826,-0.16157759726047516,0.9965066909790039
0,2,0.5307097434997559,0.3854438364505768,-0.16165928542613983,0.9965946078300476
0,3,0.5342418551445007,0.38600119948387146,-0.16172805428504944,0.9967107772827148
0,4,0.5205808877944946,0.3844377398490906,-0.1586671620607376,0.9965928792953491
0,5,0.5194868445396423,0.38466107845306396,-0.15868906676769257,0.9963446855545044
0,6,0.5213750600814819,0.38502851128578186,-0.1587713360786438,0.9960871338844299
0,7,0.5413898229598999,0.3963293433189392,-0.07824797928333282,0.9978765249252319
0,8,0.5201418995857239,0.39576756954193115,-0.06424032896757126,0.9972550272941589
0,9,0.528735876083374,0.4146405756473541,-0.14258340001106262,0.9978260397911072
0,10,0.519593358039856,0.4143509566783905,-0.1385934203863144,0.9979948997497559
0,11,0.5720270276069641,0.4912280738353729,-0.031638335436582565,0.9987627267837524
0,12,0.49387335777282715,0.49554499983787537,-0.013177589513361454,0.9993700981140137
0,13,0.5807469487190247,0.621821403503418,0.004322614520788193,0.9012799859046936
0,14,0.48411962389945984,0.6218212246894836,0.011682131327688694,0.8952853679656982
0,15,0.5844948291778564,0.7390825152397156,-0.07203813642263412,0.6617136001586914
0,16,0.48291635513305664,0.7454544901847839,-0.06007412448525429,0.7292941808700562
0,17,0.5862554311752319,0.7754947543144226,-0.10241905599832535,0.5714698433876038
0,18,0.4792800545692444,0.7806743383407593,-0.08669999986886978,0.652050793170929
0,19,0.578955888748169,0.7724992632865906,-0.1290106475353241,0.5527829527854919
0,20,0.4851410686969757,0.781726598739624,-0.1168275773525238,0.6306160688400269
0,21,0.5764203071594238,0.7601816654205322,-0.08414904773235321,0.5202794075012207
0,22,0.48755794763565063,0.7685869932174683,-0.07378125935792923,0.5872542262077332
0,23,0.5569751262664795,0.7379347681999207,-0.003909622319042683,0.9938185811042786
0,24,0.5157915949821472,0.7413341999053955,0.004006701987236738,0.9925826787948608
0,25,0.5573301315307617,0.9198020100593567,-0.03186237812042236,0.7960954308509827
0,26,0.5213387608528137,0.9295631647109985,-0.026569582521915436,0.596159815788269
0,27,0.5669308304786682,1.066501498222351,0.13344231247901917,0.4362049698829651
0,28,0.5271506905555725,1.0953491926193237,0.1062203124165535,0.38474562764167786
0,29,0.5676782727241516,1.085884928703308,0.14304138720035553,0.5173836946487427
0,30,0.5286439061164856,1.1145459413528442,0.11515101790428162,0.5774165391921997
0,31,0.5612525939941406,1.1218557357788086,0.05067671835422516,0.17691227793693542
0,32,0.5346115231513977,1.1374503374099731,0.00675438717007637,0.15438121557235718
1,0,0.5252311825752258,0.39892128109931946,-0.21991708874702454,0.9969717860221863
1,1,0.5311605930328369,0.38653796911239624,-0.20616130530834198,0.9968361258506775
1,2,0.5342429876327515,0.38690850138664246,-0.20622695982456207,0.9969164133071899
1,3,0.537438690662384,0.3875410854816437,-0.20626211166381836,0.9970200061798096
1,4,0.5222288966178894,0.3865988850593567,-0.20517952740192413,0.9969130158424377
1,5,0.5195022821426392,0.38721874356269836,-0.20520874857902527,0.9966902732849121
1,6,0.5205178260803223,0.38788458704948425,-0.20529384911060333,0.9964569807052612
1,7,0.5447830557823181,0.3972072899341583,-0.1170545294880867,0.9980579018592834
1,8,0.5157378911972046,0.3982575237751007,-0.1135936975479126,0.997503399848938
1,9,0.5324189066886902,0.4163002073764801,-0.18658475577831268,0.9980384707450867
1,10,0.5209277272224426,0.4157763719558716,-0.18552690744400024,0.9981896877288818
1,11,0.5771597623825073,0.4959110915660858,-0.05076038837432861,0.9988782405853271
1,12,0.4889984130859375,0.4982866644859314,-0.05800542235374451,0.9994220733642578
1,13,0.5848995447158813,0.6258536577224731,-0.0059837521985173225,0.9102814793586731
1,14,0.4805869460105896,0.623494029045105,-0.018363971263170242,0.9042774438858032
1,15,0.5911610126495361,0.7444784641265869,-0.08588404953479767,0.6942277550697327
1,16,0.47763004899024963,0.7455089092254639,-0.10206524282693863,0.7524487972259521
1,17,0.5939067006111145,0.780535876750946,-0.11483510583639145,0.6115810871124268
1,18,0.4748164415359497,0.7806929349899292,-0.12803377211093903,0.6797405481338501
1,19,0.5866352319717407,0.7787964940071106,-0.14185301959514618,0.595009982585907
1,20,0.4813137650489807,0.7815884351730347,-0.15836796164512634,0.6610468626022339
1,21,0.5835144519805908,0.7663569450378418,-0.09811519831418991,0.5653188228607178
1,22,0.4837225079536438,0.768402099609375,-0.11561691015958786,0.6217476725578308
1,23,0.562574028968811,0.7388402223587036,0.001199516118504107,0.9941578507423401
1,24,0.5123174786567688,0.7415145039558411,-0.0010679451515898108,0.9930716753005981
1,25,0.5627728700637817,0.919780969619751,-0.01713014952838421,0.8063094019889832
1,26,0.5157704949378967,0.9281946420669556,-0.02828981541097164,0.6233181953430176
1,27,0.5647826790809631,1.0483169555664062,0.17174378037452698,0.44124478101730347
1,28,0.5212050676345825,1.0562267303466797,0.12319879978895187,0.3809860348701477
1,29,0.5635902881622314,1.0620090961456299,0.1868029534816742,0.4961530566215515
1,30,0.5234872698783875,1.0675431489944458,0.14657175540924072,0.5381383299827576
1,31,0.5645527839660645,1.1041171550750732,0.08533585071563721,0.19086265563964844
1,32,0.5254770517349243,1.1266753673553467,0.05948040261864662,0.16150344908237457
2,0,0.5238444805145264,0.3993343412876129,-0.2030177265405655,0.997264564037323
2,1,0.5295250415802002,0.3866160213947296,-0.18836520612239838,0.997128427028656
2,2,0.5321050882339478,0.38696208596229553,-0.1884428709745407,0.997201144695282
2,3,0.5354254841804504,0.38754650950431824,-0.18849623203277588,0.9972946047782898
2,4,0.521030068397522,0.3867120146751404,-0.18931908905506134,0.9971957802772522
2,5,0.5192631483078003,0.3873252868652344,-0.18933098018169403,0.9969959855079651
2,6,0.5166130661964417,0.3880198895931244,-0.18941804766654968,0.9967857599258423
2,7,0.5419323444366455,0.39730343222618103,-0.09736339002847672,0.9982119798660278
2,8,0.5120143294334412,0.3981471061706543,-0.101553775370121,0.9977231025695801
2,9,0.530549168586731,0.4164564311504364,-0.16829662024974823,0.9982274770736694
2,10,0.5199474692344666,0.41585245728492737,-0.1696159839630127,0.9983630180358887
2,11,0.5749909281730652,0.4979536831378937,-0.03564419597387314,0.9989804625511169
2,12,0.4862707555294037,0.5003002285957336,-0.05735296010971069,0.9994654059410095
2,13,0.5835535526275635,0.6273980140686035,0.01171046867966652,0.9179143905639648
2,14,0.4814762771129608,0.6274048686027527,-0.033704724162817,0.9126960635185242
2,15,0.5902612209320068,0.7437334060668945,-0.08338512480258942,0.7235051989555359
2,16,0.47762399911880493,0.745879590511322,-0.1242443174123764,0.7749056220054626
2,17,0.5946119427680969,0.7796580791473389,-0.11378584802150726,0.6477994322776794
2,18,0.4748552739620209,0.7808368802070618,-0.1535152792930603,0.7074876427650452
2,19,0.587870180606842,0.7779263257980347,-0.14236980676651,0.6331916451454163
2,20,0.4809075891971588,0.781416654586792,-0.1823531985282898,0.6910662651062012
2,21,0.5845257043838501,0.7654938697814941,-0.09652542322874069,0.6061174273490906
2,22,0.48356080055236816,0.7682696580886841,-0.1371634155511856,0.6552403569221497
2,23,0.5620296597480774,0.7388306260108948,0.008382713422179222,0.9944970607757568
2,24,0.5107880234718323,0.7415100932121277,-0.008240384981036186,0.9935179948806763
2,25,0.5629518032073975,0.9214792847633362,-0.023434551432728767,0.8029540181159973
2,26,0.5159160494804382,0.9316665530204773,-0.03972399979829788,0.6357614994049072
2,27,0.5637390613555908,1.057352066040039,0.1700778305530548,0.4202899634838104
2,28,0.5213495492935181,1.064573049545288,0.11637692898511887,0.36346444487571716
2,29,0.5620496869087219,1.0663182735443115,0.18452543020248413,0.4608638882637024
2,30,0.5226325988769531,1.0820478200912476,0.13013160228729248,0.4921213388442993
2,31,0.5639780759811401,1.1198147535324097,0.08959631621837616,0.18680311739444733
2,32,0.5293090343475342,1.129624366760254,0.020500948652625084,0.15824979543685913
3,0,0.5221014618873596,0.3991757035255432,-0.18140308558940887,0.9975327253341675
3,1,0.5271763801574707,0.3861600160598755,-0.16626177728176117,0.997401773929596
3,2,0.5302078127861023,0.3864877223968506,-0.16633844375610352,0.9974679946899414
3,3,0.5329420566558838,0.38707035779953003,-0.1663995236158371,0.9975526928901672
3,4,0.5201339721679688,0.3864480257034302,-0.16697078943252563,0.9974614977836609
3,5,0.5161476731300354,0.3872133791446686,-0.16697469353675842,0.997282087802887
3,6,0.5124797821044922,0.3880622982978821,-0.16705042123794556,0.9970926642417908
3,7,0.5385003685951233,0.3969982862472534,-0.07791955024003983,0.9983701109886169
3,8,0.5077905058860779,0.39792755246162415,-0.08025719970464706,0.9979336261749268
3,9,0.5288404822349548,0.41628891229629517,-0.14725305140018463,0.9984009265899658
3,10,0.5188368558883667,0.4160314202308655,-0.14813296496868134,0.9985219836235046
3,11,0.5721079111099243,0.49709293246269226,-0.019465336576104164,0.9990776181221008
3,12,0.4830862283706665,0.5008199214935303,-0.05455024912953377,0.9995077252388
3,13,0.5829290151596069,0.6266077756881714,0.023498278111219406,0.9250409007072449
